1,2,3,4,1,2,3,4,1,2,3,4,1,18,3,7,5,5,5,5,5,5,5,5,8,18,18,4,1,2,3,4,1,2,3,4,1,2,3,4
2,1,4,3,2,1,4,3,2,1,4,3,2,18,4,7,5,5,5,6,6,5,5,5,8,18,4,3,2,1,4,3,2,1,4,3,2,1,4,3
3,4,1,2,3,4,1,2,3,4,1,2,3,18,1,7,5,5,5,6,6,5,5,5,8,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
4,3,2,1,4,3,2,1,4,3,2,1,4,3,18,7,5,5,5,5,5,5,5,5,8,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1
1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,7,5,5,5,5,5,5,5,5,8,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
2,1,4,3,2,1,4,3,2,1,4,3,2,1,4,7,5,5,5,6,6,5,5,5,8,18,4,3,2,1,4,3,2,1,4,3,2,1,4,3
3,4,1,2,3,4,1,2,3,4,1,2,3,18,18,7,5,5,5,6,6,5,5,5,8,4,18,2,3,4,1,2,3,4,1,2,3,4,1,2
4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,7,5,5,5,5,5,5,5,5,8,18,2,1,4,3,2,1,4,3,2,1,4,3,2,1
1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,7,5,5,5,5,5,5,5,5,8,18,3,4,1,2,3,4,1,2,3,4,1,2,3,4
2,1,4,3,2,1,4,3,2,1,4,3,2,1,18,7,5,5,5,6,6,5,5,5,8,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3
3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,7,5,5,5,6,6,5,5,5,8,4,18,2,3,4,1,2,3,4,1,2,3,4,1,2
4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,7,5,5,5,5,5,5,5,5,8,18,18,1,4,3,2,1,4,3,2,1,4,3,2,1
1,2,3,4,1,2,3,4,1,2,3,4,1,18,3,7,5,5,5,5,5,5,5,5,8,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
2,1,4,3,2,1,4,3,2,1,4,3,2,1,18,7,5,5,5,6,6,5,5,5,8,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3
3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,7,5,5,5,6,6,5,5,5,8,4,18,2,3,4,1,2,3,4,1,2,3,4,1,2
4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,7,5,5,5,5,5,5,5,5,8,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1
1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,7,5,5,5,5,5,5,5,5,8,18,3,4,1,2,3,4,1,2,3,4,1,2,3,4
2,1,4,3,2,1,4,3,2,1,4,3,2,1,4,7,5,5,5,6,6,5,5,5,8,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3
3,4,1,2,3,4,1,2,3,4,1,2,3,18,1,7,5,5,5,6,6,5,5,5,8,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
4,3,2,1,4,3,2,1,4,3,2,1,4,3,18,7,5,5,5,5,5,5,5,5,8,18,2,1,4,3,2,1,4,3,2,1,4,3,2,1
1,2,3,4,1,2,3,4,1,2,3,4,1,18,3,7,5,5,5,5,5,5,5,5,8,2,18,4,1,2,3,4,1,2,3,4,1,2,3,4
2,1,4,3,2,1,4,3,2,1,4,3,2,18,4,7,5,5,5,6,6,5,5,5,8,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3
3,4,1,2,3,4,1,2,3,4,1,2,3,4,18,7,5,5,5,6,6,5,5,5,8,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,7,5,5,5,5,5,5,5,5,8,18,18,1,4,3,2,1,4,3,2,1,4,3,2,1
1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,7,5,5,5,5,5,5,5,5,8,2,18,4,1,2,3,4,1,2,3,4,1,2,3,4
2,1,4,3,2,1,4,3,2,1,4,3,2,1,18,7,5,5,5,6,6,5,5,5,8,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3
3,4,1,2,3,4,1,2,3,4,1,2,3,18,18,7,5,5,5,6,6,5,5,5,8,18,1,2,3,4,1,2,3,4,1,2,3,4,1,2
4,3,2,1,4,3,2,1,4,3,2,1,4,18,2,7,5,5,5,5,5,5,5,5,8,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1
1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,7,5,5,5,5,5,5,5,5,8,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
2,1,4,3,2,1,4,3,2,1,4,3,2,1,4,7,5,5,5,6,6,5,5,5,8,18,4,3,2,1,4,3,2,1,4,3,2,1,4,3
3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,7,5,5,5,6,6,5,5,5,8,18,18,2,3,4,1,2,3,4,1,2,3,4,1,2
4,3,2,1,4,3,2,1,4,3,2,1,4,18,18,7,5,5,5,5,5,5,5,5,8,3,18,1,4,3,2,1,4,3,2,1,4,3,2,1
1,2,3,4,1,2,3,4,1,2,3,4,1,18,3,7,5,5,5,5,5,5,5,5,8,2,18,4,1,2,3,4,1,2,3,4,1,2,3,4
